Season,TeamName,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,AdjEM,RankAdjEM,seed
2003,"Mississippi Valley St.",70.9104,81,67.6756,132,106.034,68,104.384,127,104.286,240,111.981,310,-7.5966,233,NULL
2003,"Cal St. Fullerton",60.9814,319,59.917,320,100.343,185,101.429,185,106.381,275,109.074,284,-7.64485,234,NULL
2003,Furman,66.45,252,63.0077,296,97.1412,242,97.7712,246,103.085,221,105.444,227,-7.67309,235,NULL
2003,Colgate,67.1375,234,66.2481,197,98.158,223,97.5213,252,100.76,166,105.313,223,-7.79173,236,NULL
2003,"Central Connecticut",64.633,292,61.6797,312,104.567,84,101.261,188,104.011,237,109.295,288,-8.03403,237,NULL
2003,Lamar,67.9889,194,66.2359,198,94.0349,279,93.0743,291,95.6006,40,101.187,144,-8.11249,238,NULL
2003,"Saint Peter's",72.8931,33,71.2654,28,99.9119,192,100.37,204,106.134,269,108.495,278,-8.12492,239,NULL
2003,Monmouth,68.829,149,66.8956,169,95.5808,262,92.0607,298,97.1562,73,100.203,123,-8.14196,240,NULL
2003,"St. Francis NY",72.2696,45,70.8167,37,103.206,118,100.623,200,103.526,228,108.769,281,-8.14663,241,NULL
2003,Hampton,71.2013,70,69.9351,57,100.004,191,94.8483,275,95.76,46,103.054,176,-8.20612,242,NULL
2003,"Cleveland St.",67.6268,213,66.2006,201,96.0682,256,97.6923,248,107.22,282,105.901,235,-8.20924,243,NULL
2003,Centenary,72.1719,46,68.9452,86,100.445,181,103.302,148,107.933,298,111.662,306,-8.35974,244,NULL
2003,"Prairie View A&M",70.2494,105,67.3835,153,98.7931,213,97.72,247,100.481,155,106.505,244,-8.78529,245,NULL
2003,"South Carolina St.",72.5755,37,71.7419,23,100.28,186,96.5201,260,97.819,86,105.438,226,-8.91754,246,16
2003,Lafayette,65.7481,272,66.4691,186,100.529,179,101.518,183,104.867,252,110.466,295,-8.94794,247,NULL
2003,"Sacramento St.",70.4558,97,69.271,74,92.3507,299,94.2364,280,102.632,213,103.207,181,-8.97105,248,NULL
2003,"Southeast Missouri St.",67.9392,197,65.3554,244,103.292,113,102.249,168,111.183,321,111.282,303,-9.033,249,NULL
2003,"Louisiana Monroe",73.8398,21,72.8092,11,95.1519,267,94.8015,276,100.894,168,103.928,192,-9.12666,250,NULL
2003,"Texas A&M Corpus Chris",75.6909,6,72.8476,10,99.2547,204,99.213,222,105.032,254,108.42,276,-9.20737,251,NULL
2003,"Charleston Southern",66.5215,250,65.0919,255,97.0229,243,94.1634,282,97.8355,87,103.527,188,-9.36369,252,NULL
2003,"Youngstown St.",66.8917,242,65.8578,217,92.3053,300,93.127,290,103.957,235,102.537,171,-9.41041,253,NULL
2003,"UNC Greensboro",70.9042,82,67.5733,141,97.5569,238,97.61,249,105.346,258,107.09,252,-9.4802,254,NULL
2003,"Alabama St.",67.4106,227,64.3257,276,93.6775,285,91.1769,302,94.177,29,100.861,138,-9.68419,255,NULL
2003,"Texas Southern",70.8317,83,68.023,120,102.136,144,98.706,230,99.8966,143,108.445,277,-9.73895,256,16
2003,Hofstra,69.6392,125,68.4034,105,92.3912,298,95.137,273,101.43,187,104.881,215,-9.74367,257,NULL
2003,"St. Francis PA",70.5751,94,69.3283,71,96.2079,252,94.385,277,98.3951,102,104.294,198,-9.90871,258,NULL
2003,Fordham,71.1134,76,69.7204,63,92.1028,302,97.3978,253,109.01,307,107.367,258,-9.96932,259,NULL
2003,"Southeastern Louisiana",67.869,202,65.9872,212,94.0145,280,96.0205,263,101.396,183,106.11,240,-10.0892,260,NULL
2003,Buffalo,67.7625,207,66.8919,170,95.6725,261,95.6086,268,106.751,279,105.746,229,-10.1372,261,NULL
2003,"Jackson St.",74.89,11,71.9606,19,93.9666,283,94.2622,279,98.6964,111,104.812,211,-10.5496,262,NULL
2003,Jacksonville,69.6013,128,66.3272,194,94.0026,282,93.5259,286,100.734,164,104.104,194,-10.5783,263,NULL
2003,"Indiana St.",63.3133,309,62.2324,305,89.1768,315,91.1101,304,103.924,234,101.738,153,-10.6278,264,NULL
2003,"Southern Utah",65.9861,265,64.2362,280,101.753,153,101.279,187,110.356,317,111.994,311,-10.7157,265,NULL
2003,"Delaware St.",60.4968,322,59.2699,322,101.635,155,98.1624,242,102.453,207,108.899,282,-10.7369,266,NULL
2003,"Eastern Kentucky",73.8047,22,71.3781,26,101.389,161,99.6893,211,109.586,313,110.435,294,-10.7459,267,NULL
2003,"Coastal Carolina",67.4612,222,65.4484,242,99.6626,199,98.2842,239,102.846,218,109.119,285,-10.8344,268,NULL
2003,"Florida A&M",68.7093,157,67.5303,147,101.872,150,98.1501,243,101.593,189,109.16,286,-11.01,269,NULL
2003,IPFW,71.095,78,68.6793,95,94.8154,271,95.9266,266,106.111,267,106.942,250,-11.0155,270,NULL
2003,"Stony Brook",66.3459,256,65.2547,249,95.8718,257,95.5607,270,101.119,174,106.649,245,-11.0881,271,NULL
2003,"UC Riverside",67.9868,195,67.5392,145,96.2315,251,98.8397,227,108.722,301,109.946,293,-11.1064,272,NULL
2003,"William & Mary",64.0583,303,62.067,308,99.5291,201,100.869,196,106.006,264,112.061,312,-11.1921,273,NULL
2003,UMKC,66.3017,258,64.7232,267,101.268,165,101.971,174,112.085,323,113.284,316,-11.3137,274,NULL
2003,"Portland St.",67.982,196,65.5374,238,84.4867,322,87.3526,319,97.7085,82,98.8403,99,-11.4877,275,NULL
2003,"Alcorn St.",73.8411,20,70.5744,44,93.0101,292,92.727,293,98.0083,91,104.268,197,-11.5407,276,NULL
2003,UTSA,70.7498,86,69.7213,62,92.5345,296,94.2171,281,101.223,179,105.79,231,-11.5728,277,NULL
2003,"Gardner Webb",73.5024,27,70.8899,36,91.0787,310,90.7322,305,101.196,177,102.463,170,-11.7311,278,NULL
2003,Howard,71.1533,74,69.8891,58,102.293,142,97.5908,250,101.639,191,109.353,290,-11.7623,279,NULL
2003,"Fairleigh Dickinson",70.0278,111,68.0748,118,101.648,154,97.3218,254,104,236,109.194,287,-11.8722,280,NULL
2003,Dartmouth,61.0114,317,60.5454,316,95.8318,258,95.8343,267,104.397,244,108.135,270,-12.3011,281,NULL
2003,"San Jose St.",67.231,232,65.3035,245,94.0137,281,96.0232,262,107.295,283,108.332,274,-12.3088,282,NULL
2003,"Western Carolina",70.6568,90,67.4156,151,98.7817,214,98.675,231,109.005,306,111.038,302,-12.363,283,NULL
2003,"Robert Morris",66.8508,243,65.0741,256,106.087,64,103.718,137,111.005,320,116.504,323,-12.7857,284,NULL
2003,"LIU Brooklyn",74.419,15,73.3302,6,98.796,211,97.9477,245,106.514,277,110.825,300,-12.877,285,NULL
2003,"Coppin St.",60.2578,324,59.5495,321,95.5198,264,94.2891,278,101.941,197,107.542,262,-13.2526,286,NULL
2003,"UNC Asheville",69.782,121,67.655,134,100.382,184,100.943,194,110.119,315,114.311,319,-13.3682,287,16
2003,"Florida Atlantic",74.6272,12,72.1914,15,91.5524,305,92.0855,297,102.498,209,105.506,228,-13.4206,288,NULL
2003,Navy,65.6273,276,65.6314,232,90.3227,312,90.6677,307,100.184,151,104.838,212,-14.1706,289,NULL
2003,VMI,69.5411,131,65.662,230,91.2164,308,91.3338,300,104.123,239,105.882,234,-14.5478,290,NULL
2003,"The Citadel",69.3859,138,66.202,200,90.9747,311,89.6567,312,102.985,219,104.304,199,-14.6473,291,NULL
2003,Elon,64.4831,297,63.3257,291,95.4286,265,92.9476,292,105.104,256,107.642,263,-14.6939,292,NULL
2003,Cornell,64.9543,288,64.9623,260,92.4353,297,92.7032,294,104.802,250,107.676,264,-14.9724,293,NULL
2003,"Norfolk St.",67.5019,220,65.8314,218,93.4414,287,88.2014,316,95.7305,45,103.568,189,-15.3662,294,NULL
2003,"Long Beach St.",66.1153,262,65.7177,226,94.8501,269,96.8216,257,112.345,324,112.385,313,-15.5633,295,NULL
2003,"Grambling St.",75.6184,7,72.0256,16,94.2799,276,95.9773,264,106.241,271,111.786,307,-15.8085,296,NULL
2003,Liberty,69.8759,114,68.6115,98,93.0415,291,88.9233,314,98.5186,106,104.854,214,-15.9308,297,NULL
2003,UTEP,67.4718,221,66.3518,191,91.7667,304,93.2721,289,107.891,296,109.325,289,-16.0527,298,NULL
2003,"Mount St. Mary's",66.5308,249,64.3357,275,93.6725,286,90.699,306,102.406,206,106.853,248,-16.1539,299,NULL
2003,Lipscomb,74.4513,14,69.9431,56,102.094,145,98.974,225,109.279,310,115.225,321,-16.2512,300,NULL
2003,"Texas Pan American",67.4033,229,64.8929,265,89.8843,314,89.7178,311,102.17,202,106.01,238,-16.2918,301,NULL
2003,Stetson,74.2091,18,72.0132,17,96.3893,250,95.5288,271,109.321,311,111.885,308,-16.3565,302,NULL
2003,"Northwestern St.",71.9214,51,70.6883,40,86.3638,319,85.5723,322,98.4133,103,102.027,165,-16.4551,303,NULL
2003,"Sacred Heart",71.9817,48,70.0152,55,95.7954,260,94.0248,284,106.813,280,110.816,299,-16.7908,304,NULL
2003,UMBC,66.678,247,64.9429,262,93.1031,290,90.1144,310,103.451,227,106.942,251,-16.8278,305,NULL
2003,"Western Illinois",67.6737,209,67.0349,165,94.1423,277,93.6198,285,110.587,318,110.802,298,-17.1818,306,NULL
2003,"Alabama A&M",75.452,9,72.3632,14,92.6734,295,90.2282,309,99.5452,135,108.237,272,-18.0084,307,NULL
2003,"High Point",69.4,137,68.3012,108,98.4007,218,95.5848,269,107.586,287,113.618,318,-18.0336,308,NULL
2003,"Chicago St.",67.46,223,65.7999,221,93.2372,289,93.3801,287,110.641,319,111.527,305,-18.1464,309,NULL
2003,"New Hampshire",71.196,71,70.5299,45,92.2596,301,94.0297,283,108.966,304,112.544,314,-18.5142,310,NULL
2003,Albany,67.4107,226,66.0018,210,95.5557,263,94.8536,274,109.757,314,113.42,317,-18.5659,311,NULL
2003,Southern,71.1813,72,69.0552,80,94.4674,275,90.3384,308,100.201,152,109.044,283,-18.7058,312,NULL
2003,Radford,69.6796,122,68.6474,96,90.2721,313,88.5673,315,104.627,246,108.395,275,-19.8277,313,NULL
2003,"Bethune Cookman",68.7118,156,67.1178,163,93.7925,284,89.4864,313,105.491,259,111.974,309,-22.488,314,NULL
2003,Columbia,60.6616,320,60.0506,319,82.0367,325,82.9693,325,102.138,201,105.767,230,-22.7977,315,NULL
2003,"Loyola MD",66.4821,251,63.9815,284,88.5359,317,87.7474,318,107.745,290,110.552,296,-22.8047,316,NULL
2003,Towson,67.8705,201,66.4626,187,84.0817,323,84.6938,323,106.256,272,108.563,280,-23.8695,317,NULL
2003,Campbell,68.099,188,66.5347,184,94.0649,278,92.2432,295,113.794,325,116.857,324,-24.6134,318,NULL
2003,"Maryland Eastern Shore",65.4891,281,64.1089,282,95.0973,268,91.5135,299,107.814,293,116.272,322,-24.7588,319,NULL
2003,"Nicholls St.",64.5476,295,62.1745,306,83.4636,324,87.8174,317,109.275,309,112.867,315,-25.0499,320,NULL
2003,"Arkansas Pine Bluff",71.6192,58,67.8508,127,76.205,327,77.5325,327,102.617,211,102.885,174,-25.3529,321,NULL
2003,"Morgan St.",69.7873,120,68.8253,90,96.8069,248,92.1541,296,108.668,300,117.588,325,-25.4336,322,NULL
2003,Army,63.2585,310,62.3014,303,84.9545,321,85.7084,321,106.231,270,111.418,304,-25.7098,323,NULL
2003,"Savannah St.",76.1774,5,73.2237,7,80.5494,326,78.3273,326,102.743,215,105.289,222,-26.9617,324,NULL
2003,"Morris Brown",69.4641,132,65.5157,239,87.3988,318,87.0584,320,108.883,303,114.575,320,-27.5167,325,NULL
2003,"Tennessee St.",77.681,3,75.8219,2,92.7066,294,91.2322,301,118.859,327,118.889,326,-27.6569,326,NULL
2003,"North Carolina A&T",69.976,112,68.7554,93,86.3315,320,84.0977,324,114.457,326,119.589,327,-35.4911,327,NULL
